File Path,Matched Keywords,Snippet 1,Snippet 2
apps/web/src/features/coach-messages/CoachMessageCompose.tsx,\bcolor[s]?\b,"<span style={{ fontSize: '14px', fontWeight: 500, color: 'var(--text-secondary)', width: '60px' }}>","backgroundColor: 'color-mix(in srgb, var(--success) 15%, transparent)',"
apps/web/src/features/coach-messages/CoachMessageList.tsx,\bcolor[s]?\b,"case 'read': return <CheckCheck size={14} color=""var(--success)"" />;","case 'delivered': return <Check size={14} color=""var(--text-tertiary)"" />;"
apps/web/src/features/coach-messages/CoachScheduledMessages.tsx,\bcolor[s]?\b,color: 'var(--text-tertiary)',"color: 'var(--text-primary)',"
apps/web/src/features/coach-notes/CoachNotes.tsx,\bcolor[s]?\b,<StickyNote size={24} style={{ color: 'var(--accent)' }} />,"color: 'var(--text-secondary)',"
apps/web/src/features/coach-planning/CoachPlanningHub.tsx,\bcolor[s]?\b,<Loader2 size={40} color={'var(--accent)'} style={{ animation: 'spin 1s linear infinite' }} />,<User size={16} color={'var(--accent)'} />
apps/web/src/features/coach-player/CoachPlayerPage.tsx,\bcolor[s]?\b,"color: 'var(--text-secondary)',","color: 'var(--text-primary)',"
apps/web/src/features/coach-session-evaluations/CoachSessionEvaluations.tsx,\bcolor[s]?\b,// Semantic color mappings,const colors = {
apps/web/src/features/coach-settings/CoachSettings.tsx,\bcolor[s]?\b,color={isActive ? 'var(--accent)' : 'var(--text-secondary)'},color: isActive ? 'var(--accent)' : 'var(--text-secondary)'
apps/web/src/features/coach-statistics/CoachStatistics.tsx,\bcolor[s]?\b,const color = colorMap[variant];,"color: 'var(--text-secondary)',"
apps/web/src/features/coach-stats/CoachDataGolf.tsx,\bcolor[s]?\b,"case 'up': return <TrendingUp size={12} color=""var(--success)"" />;","case 'down': return <TrendingDown size={12} color=""var(--error)"" />;"
apps/web/src/features/coach-stats/CoachStatsOverview.tsx,\bcolor[s]?\b,"return { icon: TrendingUp, color: 'var(--success)' };","return { icon: TrendingDown, color: 'var(--error)' };"
apps/web/src/features/coach-stats/CoachStatsProgress.tsx,\bcolor[s]?\b,"<TrendingUp size={24} color=""white"" />",<Award size={20} color={'var(--accent)'} />
apps/web/src/features/coach-stats/CoachStatsRegression.tsx,\bcolor[s]?\b,"<TrendingDown size={24} color=""white"" />","<p style={{ fontSize: '12px', color: 'var(--text-tertiary)', margin: '0 0 4px 0' }}>"
apps/web/src/features/coach-tournaments/CoachTournamentCalendar.tsx,\bcolor[s]?\b,"<PageTitle style={{ fontSize: '28px', fontWeight: 700, color: 'var(--text-primary)', margin: 0 }}>","<p style={{ fontSize: '15px', color: 'var(--text-secondary)', margin: '4px 0 0' }}>"
apps/web/src/features/coach-tournaments/CoachTournamentPlayers.tsx,\bcolor[s]?\b,"return { label: 'Påmeldt', color: 'var(--success)', bg: 'rgba(var(--success-rgb), 0.15)', icon: CheckCircle };","return { label: 'Venter', color: 'var(--warning)', bg: 'rgba(var(--warning-rgb), 0.15)', icon: Clock };"
apps/web/src/features/coach-tournaments/CoachTournamentResults.tsx,\bcolor[s]?\b,"const colors = ['var(--ak-session-spill)', 'var(--achievement)', 'var(--ak-session-golfslag)', 'var(--error)', 'var(--te","avatarColor: colors[stats.length % colors.length],"
apps/web/src/features/coach-tournaments/index.ts,"palette, design[\s-]?system",* Design System v3.0 - Blue Palette 01,
apps/web/src/features/coach-training-plan-editor/CoachTrainingPlanEditor.tsx,\bcolor[s]?\b,"color: 'var(--accent)',",<ClipboardList size={24} color={'var(--accent)'} />
apps/web/src/features/coach-training-plan/CoachTrainingPlan.tsx,\bcolor[s]?\b,"<ClipboardList size={24} color=""var(--accent)"" />","<p style={{ fontSize: '13px', color: 'var(--text-secondary)', margin: 0, marginTop: '4px' }}>"
apps/web/src/features/coach-videos/CoachVideosDashboard.jsx,"tailwind, tokens?",// Tailwind classes,const { token } = useAuth();
apps/web/src/features/coach-videos/PendingReviewQueue.jsx,\bcolor[s]?\b,"color: 'var(--text-primary, white)',","color: 'white',"
apps/web/src/features/coach-videos/PlayerVideoFeed.jsx,"tailwind, \bcolor[s]?\b",// Tailwind classes,// Status colors
apps/web/src/features/coach-videos/ReferenceLibrary.jsx,\bcolor[s]?\b,"color: 'var(--text-primary, white)',","color: 'var(--text-secondary, rgba(255, 255, 255, 0.7))',"
apps/web/src/features/coach-videos/ReferenceVideoCard.jsx,"tailwind, \bcolor[s]?\b",// Tailwind classes,// Type colors
apps/web/src/features/coach/ModificationRequestDashboard.jsx,tokens?,import { tokens } from '../../design-tokens';,"low: tokens.colors.steel,"
apps/web/src/features/coaches/Trenerteam.jsx,\bcolor[s]?\b,"neutral: { bg: 'var(--border-default)', color: 'var(--text-primary)' },","accent: { bg: 'rgba(var(--accent-rgb), 0.08)', color: 'var(--accent)' },"
apps/web/src/features/command-palette/CommandPalette.tsx,"shadcn, palette",} from '../../components/shadcn/command';,* CommandPalette - Global search and navigation with Cmd+K
apps/web/src/features/command-palette/index.ts,palette,export { default as CommandPalette } from './CommandPalette';,export { default } from './CommandPalette';
apps/web/src/features/dashboard/AKGolfDashboard.jsx,\bcolor[s]?\b,"'on-track': { label: '✓ På målet', color: 'var(--ak-success)', bg: 'var(--success-muted)' },","'behind': { label: '⚠ Henger etter', color: 'var(--ak-warning)', bg: 'var(--warning-muted)' },"
apps/web/src/features/dashboard/AKGolfDashboardV3.jsx,\bcolor[s]?\b,<Crosshair size={16} style={{ color: 'var(--ak-brand-primary)' }} />,<Crosshair size={16} style={{ color: focusColor }} />
apps/web/src/features/dashboard/AKGolfDashboardV4.tsx,"tailwind, shadcn",* - Tailwind CSS for styling,// shadcn/ui components
apps/web/src/features/dashboard/DashboardPage.tsx,\bcolor[s]?\b,"color: getStatusColor(session.status),","color: 'var(--text-primary)',"
apps/web/src/features/dashboard/DashboardV5.tsx,"tokens?, \bcolor[s]?\b",* Mobile-first responsive layout with semantic tokens.,color?: string;
apps/web/src/features/dashboard/OnboardingChecklist.jsx,\bcolor[s]?\b,* - Sufficient color contrast,"color: 'var(--text-inverse)',"
apps/web/src/features/dashboard/components/DashboardWidget.jsx,"tokens?, \bcolor[s]?\b",*    - semantic text/icon tokens only,*    - deltas: text-xs muted (no loud colors)
apps/web/src/features/dashboard/dashboard-responsive.css,spacing,"gap: var(--spacing-lg, 24px);",
apps/web/src/features/dashboard/v2/DASHBOARD_V2_SPEC.md,"tokens?, \bcolor[s]?\b",## 5. Token Reference (Quick),"│           │   ├── Focus label (footnote, brand color)"
apps/web/src/features/dashboard/v2/DashboardV2.tsx,\bcolor[s]?\b,"color: 'var(--text-tertiary)',","color: 'var(--text-primary)',"
apps/web/src/features/dashboard/v2/DashboardV2Layout.tsx,spacing,"padding: 'var(--spacing-4)',","paddingTop: 'calc(var(--safe-area-inset-top) + var(--spacing-4))',"
apps/web/src/features/dashboard/v2/components/ActivityFeed.tsx,\bcolor[s]?\b,// Get type indicator color,"const colors: Record<ActivityType, string> = {"
apps/web/src/features/dashboard/v2/components/AsyncBoundary.tsx,\bcolor[s]?\b,"color: 'var(--ak-error)',","color: 'var(--text-secondary)',"
apps/web/src/features/dashboard/v2/components/CountdownCard.tsx,"tokens?, \bcolor[s]?\b",// Get type-specific styling using semantic tokens,* - Event type indicated by subtle background tint (not color overload)
apps/web/src/features/dashboard/v2/components/HeroCard.tsx,\bcolor[s]?\b,"color: 'var(--text-tertiary)',","color: 'var(--text-primary)',"
apps/web/src/features/dashboard/v2/components/ScheduleCard.tsx,"tokens?, \bcolor[s]?\b",// Session type colors (subtle backgrounds) - using semantic tokens,* - Session types use subtle semantic colors
apps/web/src/features/dashboard/v2/components/StatsCard.tsx,\bcolor[s]?\b,* - Change indicator uses semantic status colors,"color: getTrendColor(change.direction),"
apps/web/src/features/dashboard/v2/components/StrokesGainedCard.tsx,\bcolor[s]?\b,* - Color only used for semantic meaning (pos/neg),color: metric.value >= 0
apps/web/src/features/dashboard/v2/components/index.ts,"tokens?, design[\s-]?system",* All components use semantic tokens - no raw hex values.,* Premium dashboard component library following AK Golf Design System v3.0.
apps/web/src/features/dashboard/v2/index.ts,design[\s-]?system,* Follows AK Golf Design System v3.0 (Premium Light - Forest Green).,
apps/web/src/features/evaluering/EvalueringContainer.jsx,\bcolor[s]?\b,"return { label: 'Trening', color: 'var(--accent)', icon: Dumbbell };","return { label: 'Turnering', color: 'var(--achievement)', icon: Trophy };"
apps/web/src/features/evaluering/TreningsevalueringContainer.jsx,\bcolor[s]?\b,"return { label: 'Teknikk', color: 'var(--accent)', icon: Target };","return { label: 'Kortspill', color: 'var(--success)', icon: Flag };"
apps/web/src/features/evaluering/TurneringsevalueringContainer.jsx,\bcolor[s]?\b,color={star <= rating ? 'var(--achievement)' : 'var(--border-default)'},<Award size={24} color={'var(--achievement)'} />
apps/web/src/features/exercises/Oevelser.tsx,cn\s*\(,"<Badge variant=""outline"" className={cn(""text-[10px] font-semibold border"", className)}>",className={cn(
apps/web/src/features/focus-engine/FocusWidget.jsx,"\bcolor[s]?\b, typography","<span className=""text-xl font-bold"" style={{ color: COMPONENT_COLORS[focus.focusComponent] }}>",import { SubSectionTitle } from '../../components/typography';
apps/web/src/features/focus-engine/TeamFocusHeatmap.jsx,"\bcolor[s]?\b, typography","<div className=""text-3xl font-bold"" style={{ color: COMPONENT_COLORS[component] }}>",import { SubSectionTitle } from '../../components/typography';
apps/web/src/features/goals/GoalsPage.tsx,\bcolor[s]?\b,"color: 'var(--text-primary)',","color: 'var(--text-secondary)',"
apps/web/src/features/goals/Maalsetninger.tsx,cn\s*\(,"<Card className={cn(""transition-all"", isCompleted && ""opacity-75"")}>",<SubSectionTitle className={cn(
apps/web/src/features/innstillinger/KalibreringsContainer.jsx,\bcolor[s]?\b,"<div style={{ fontSize: '13px', fontWeight: 500, color: 'var(--text-primary)' }}>","<div style={{ fontSize: '11px', color: 'var(--text-secondary)' }}>"
apps/web/src/features/innstillinger/VarselinnstillingerContainer.tsx,cn\s*\(,className={cn(,"<CardContent className={cn(""pt-0"", !enabled && ""opacity-50"")}>"
apps/web/src/features/knowledge/KnowledgeBlog.jsx,"tailwind, \bcolor[s]?\b",* and author information. Based on Tailwind UI blog template.,"title: { fontSize: '32px', fontWeight: 700, color: 'var(--text-primary)', margin: '0 0 12px 0' },"
apps/web/src/features/knowledge/RessurserContainer.jsx,\bcolor[s]?\b,"return { icon: Video, color: 'var(--error)', label: 'Video' };","return { icon: FileText, color: 'var(--accent)', label: 'Artikkel' };"
apps/web/src/features/kommunikasjon/FraTrenerContainer.jsx,\bcolor[s]?\b,"return { label: 'Feedback', color: 'var(--accent)', icon: MessageSquare };","return { label: 'Planoppdatering', color: 'var(--success)', icon: Calendar };"
apps/web/src/features/kommunikasjon/MeldingerContainer.jsx,\bcolor[s]?\b,"color: 'var(--bg-primary)',","color: 'var(--text-primary)',"
apps/web/src/features/kommunikasjon/VarslerContainer.jsx,\bcolor[s]?\b,"return { icon: Calendar, color: 'var(--accent)' };","return { icon: Trophy, color: 'var(--achievement)' };"
apps/web/src/features/landing/LandingHero.tsx,"tokens?, \bcolor[s]?\b",* - Semantic tokens only (no raw hex/rgb values),/** Highlighted part of headline (rendered in brand color) */
apps/web/src/features/landing/SplitScreenLanding.jsx,\bcolor[s]?\b,* - Forest green (--accent) as brand color,"<AKLogo size={48} color=""var(--accent)"" />"
apps/web/src/features/landing/index.ts,design[\s-]?system,* Follows AK Golf Design System v3.0 (Premium Light).,
apps/web/src/features/messaging/ConversationView.tsx,\bcolor[s]?\b,<p style={{ color: 'var(--text-secondary)' }}>Laster samtale...</p>,<p style={{ color: 'var(--error)' }}>Samtale ikke funnet</p>
apps/web/src/features/messaging/MessageCenter.tsx,\bcolor[s]?\b,<p style={{ color: 'var(--text-secondary)' }}>Laster meldinger...</p>,"color: 'var(--text-secondary)',"
apps/web/src/features/messaging/NewConversation.tsx,\bcolor[s]?\b,<ArrowLeft size={20} color={'var(--text-primary)'} />,"color: 'var(--text-primary)',"
apps/web/src/features/not-found/NotFoundPage.tsx,"\bcolor[s]?\b, design[\s-]?system","<p style={{ fontSize: '13px', color: 'var(--text-tertiary)', margin: 0 }}>",* Design System v3.0 - UI Canon Compliant
apps/web/src/features/notes/Notater.jsx,\bcolor[s]?\b,"{ id: 'all', label: 'Alle', color: 'var(--text-secondary)' },","{ id: 'trening', label: 'Trening', color: 'var(--success)' },"
apps/web/src/features/notifications/NotificationCenter.tsx,\bcolor[s]?\b,"return { icon: PlayCircle, color: 'var(--accent)' };","return { icon: CheckCircle, color: 'var(--success)' };"
apps/web/src/features/periodeplaner/PeriodeplanerContainer.jsx,\bcolor[s]?\b,"color: 'var(--accent)',","color: 'var(--success)',"
apps/web/src/features/planning/PlaceholderPage.jsx,typography,import { PageTitle } from '../../components/typography';,
apps/web/src/features/player-overview/PlayerOverviewPage.tsx,tokens?,const token = localStorage.getItem('token');,"'Authorization': `Bearer ${token}`,"
apps/web/src/features/player-stats/BenchmarkContent.tsx,\bcolor[s]?\b,"<Trophy size={28} color=""white"" />","color: getSGColor(sgData?.total || 0),"
apps/web/src/features/player-stats/BenchmarkPage.tsx,\bcolor[s]?\b,"<Trophy size={28} color=""white"" />","color: getSGColor(sgData?.total || 0),"
apps/web/src/features/player-stats/CategoryProgressionWidget.tsx,\bcolor[s]?\b,color: string;,"K: { level: 'K', name: 'Rekrutt', description: 'Startpunkt', color: '#94a3b8' },"
apps/web/src/features/player-stats/CoachNotesPanel.tsx,\bcolor[s]?\b,color: string;,"color: 'var(--text-secondary)',"
apps/web/src/features/player-stats/ImprovementVelocityWidget.tsx,\bcolor[s]?\b,"<TrendingUp size={14} color=""var(--success)"" />","<TrendingDown size={14} color=""var(--warning)"" />"
apps/web/src/features/player-stats/PlayerStatsContent.tsx,\bcolor[s]?\b,"if (trend > 0) return <TrendingUp size={16} color=""var(--success)"" />;","if (trend < 0) return <TrendingDown size={16} color=""var(--error)"" />;"
apps/web/src/features/player-stats/PlayerStatsPage.tsx,\bcolor[s]?\b,"if (trend > 0) return <TrendingUp size={16} color=""var(--success)"" />;","if (trend < 0) return <TrendingDown size={16} color=""var(--error)"" />;"
apps/web/src/features/player-stats/StatistikkHub.tsx,\bcolor[s]?\b,"color: isActive ? 'var(--accent)' : 'var(--text-tertiary)',","transition: 'color 0.15s ease',"
apps/web/src/features/player-stats/StatusProgressContent.tsx,\bcolor[s]?\b,"<Zap size={24} color=""white"" />","color: (data?.total || 0) >= 0 ? 'var(--success)' : 'var(--error)',"
apps/web/src/features/player-stats/StatusProgressPage.tsx,\bcolor[s]?\b,color: string;,"const StatCard: React.FC<StatItem> = ({ label, value, sublabel, trend, icon, color }) => {"
apps/web/src/features/player-stats/StrokesGainedContent.tsx,\bcolor[s]?\b,"if (trend > 0) return <TrendingUp size={14} color=""var(--success)"" />;","if (trend < 0) return <TrendingDown size={14} color=""var(--error)"" />;"
apps/web/src/features/player-stats/StrokesGainedPage.tsx,\bcolor[s]?\b,"if (trend > 0) return <TrendingUp size={14} color=""var(--success)"" />;","if (trend < 0) return <TrendingDown size={14} color=""var(--error)"" />;"
apps/web/src/features/player-stats/TestComparisonWidget.tsx,\bcolor[s]?\b,color: string;,"color: categoryFilter === 'all' ? 'white' : 'var(--text-secondary)',"
apps/web/src/features/player-stats/TestDetailPage.tsx,\bcolor[s]?\b,color?: string;,"const StatBox: React.FC<StatBoxProps> = ({ icon, label, value, subValue, color }) => ("
apps/web/src/features/player-stats/TestResultsContent.tsx,\bcolor[s]?\b,"<ClipboardList size={20} color=""var(--accent)"" />","<Target size={20} color=""var(--success)"" />"
apps/web/src/features/player-stats/TestResultsPage.tsx,\bcolor[s]?\b,"case 'up': return <TrendingUp size={14} color=""var(--success)"" />;","case 'down': return <TrendingDown size={14} color=""var(--error)"" />;"
apps/web/src/features/profile/ProfileView.tsx,"cn\s*\(, shadcn",<span className={cn(,} from '../../components/shadcn';
apps/web/src/features/profile/TwoFactorDisable.jsx,\bcolor[s]?\b,<AlertTriangle size={40} color={'var(--warning)'} />,"color: 'var(--text-secondary)',"
apps/web/src/features/profile/TwoFactorSetup.jsx,\bcolor[s]?\b,<Shield size={40} color={'var(--accent)'} />,"color: 'var(--text-secondary)',"
apps/web/src/features/profile/ak_golf_brukerprofil_onboarding.jsx,tokens?,import { tokens } from '../../design-tokens';,// Primary colors (using new token names)
apps/web/src/features/progress/ProgressDashboard.jsx,"tokens?, \bcolor[s]?\b",// Design tokens,const colors = {
apps/web/src/features/progress/ProgressWidget.jsx,"theming?, \bcolor[s]?\b",// UiCanon: Using CSS variables for consistent color theming,"color: 'var(--accent)',"
apps/web/src/features/samlinger/SamlingerContainer.jsx,\bcolor[s]?\b,"color: 'var(--success)',","color: 'var(--accent)',"
apps/web/src/features/school/SkoleoppgaverContainer.jsx,\bcolor[s]?\b,"return { label: 'Fullfort', color: 'var(--success)', icon: CheckCircle };","return { label: 'Pagar', color: 'var(--warning)', icon: Clock };"
apps/web/src/features/school/Skoleplan.jsx,"tokens?, \bcolor[s]?\b",// UiCanon: Using CSS variables instead of tokens,"<SectionTitle style={{ fontSize: '18px', fontWeight: 600, color: 'var(--text-primary)', margin: 0 }}>"
apps/web/src/features/sessions/ActiveSessionView.jsx,"tokens?, \bcolor[s]?\b",import { tokens } from '../../design-tokens';,"function ProgressBar({ current, total, color }) {"
apps/web/src/features/sessions/BlockRatingModal.jsx,\bcolor[s]?\b,"<span style={{ fontSize: '15px', lineHeight: '20px', fontWeight: 500, color: 'var(--text-primary)', display: 'block', ma","color: value === rating ? 'var(--bg-primary)' : 'var(--text-secondary)',"
apps/web/src/features/sessions/EvaluationStatsDashboard.jsx,\bcolor[s]?\b,"function StatCard({ title, value, subtitle, trend, icon: Icon, color }) {","<span style={{ fontSize: '12px', lineHeight: '16px', color: 'var(--text-secondary)' }}>"
apps/web/src/features/sessions/ExerciseLibrary.jsx,tokens?,// UiCanon: Using CSS variables instead of tokens,// Pyramide colors - using semantic category tokens
apps/web/src/features/sessions/QuickActionsWidget.jsx,"\bcolor[s]?\b, typography","style={{ backgroundColor: 'rgba(251, 146, 60, 0.2)', color: 'rgb(194, 65, 12)' }}","import { SubSectionTitle, CardTitle } from '../../components/typography';"
apps/web/src/features/sessions/SessionCreateForm.jsx,\bcolor[s]?\b,"{ id: 'E', label: 'Etableringsfase', color: 'var(--accent)' },","{ id: 'G', label: 'Grunnfase', color: 'var(--success)' },"
apps/web/src/features/sessions/SessionDetailView.jsx,\bcolor[s]?\b,// Learning phase colors - Blue Palette 01,// CS level colors - Blue Palette 01
apps/web/src/features/sessions/SessionEvaluationForm.jsx,\bcolor[s]?\b,{Icon && <Icon size={18} color={'var(--accent)'} />},"<span style={{ fontSize: '17px', lineHeight: '22px', fontWeight: 600, color: 'var(--text-primary)' }}>"
apps/web/src/features/sessions/SessionEvaluationWidget.jsx,\bcolor[s]?\b,"in_progress: { label: 'Pagar', color: 'text-ak-warning', bg: 'bg-ak-warning/10', icon: Play },","completed: { label: 'Fullfort', color: 'text-ak-success', bg: 'bg-ak-success/10', icon: CheckCircle },"
apps/web/src/features/sessions/SessionReflectionForm.jsx,\bcolor[s]?\b,"<span style={{ fontSize: '15px', lineHeight: '20px', fontWeight: 500, color: 'var(--text-primary)', display: 'block', ma","<span style={{ fontSize: '12px', lineHeight: '16px', color: 'var(--text-secondary)', display: 'block', marginBottom: '8p"
apps/web/src/features/sessions/SessionsListView.tsx,cn\s*\(,className={cn(page <= 1 && 'pointer-events-none opacity-50')},className={cn(page >= totalPages && 'pointer-events-none opacity-50')}
apps/web/src/features/sessions/ShareSessionModal.jsx,\bcolor[s]?\b,const colors = {,// Brand Colors
apps/web/src/features/sessions/index.js,design[\s-]?system,* Design Source: /packages/design-system/figma/ak_golf_complete_figma_kit.svg,
apps/web/src/features/stats-pages/StatsGuidePage.jsx,\bcolor[s]?\b,"color: 'var(--accent)',","color: 'var(--warning)',"
apps/web/src/features/stats-pages/StatsOppdateringContainer.jsx,\bcolor[s]?\b,"color: 'var(--accent)',","color: 'var(--success)',"
apps/web/src/features/stats-pages/StatsVerktoyContainer.jsx,\bcolor[s]?\b,"color: 'var(--accent)',","color: 'var(--success)',"
apps/web/src/features/stats-pages/TurneringsstatistikkContainer.jsx,\bcolor[s]?\b,"const StatCard = ({ label, value, subValue, icon: Icon, color }) => (","backgroundColor: `${color}15`,"
apps/web/src/features/stats/StatsPage.jsx,tokens?,"import { tokens } from ""../../design-tokens"";",// Design System colors (using tokens directly in components)
apps/web/src/features/stats/StatsPage.tsx,tokens?,"import { tokens } from ""../../design-tokens"";","border: tokens.semantic.border.default,"
apps/web/src/features/stats/StatsPageV2.tsx,\bcolor[s]?\b,"color: getTrendColor(item.trend),","color: 'var(--text-primary)',"
apps/web/src/features/tests/KategoriKravContainer.jsx,\bcolor[s]?\b,"<CheckCircle size={14} color=""var(--success)"" />","<Circle size={14} color=""var(--text-tertiary)"" />"
apps/web/src/features/tests/PEIBaneTestForm.jsx,tokens?,import { tokens } from '../../design-tokens';,"{ id: 'f', label: 'Fairway', short: 'F', color: tokens.colors.success },"
apps/web/src/features/tests/PEIBaneTestPage.jsx,tokens?,import { tokens } from '../../design-tokens';,"excellent: { max: 5, label: 'Utmerket', color: tokens.colors.success },"
apps/web/src/features/tests/RegistrerTestContainer.jsx,tokens?,import { tokens } from '../../design-tokens';,"color: tokens.colors.primary,"
apps/web/src/features/tests/StartTestModal.jsx,tokens?,import { tokens } from '../../design-tokens';,"backgroundColor: tokens.colors.white,"
apps/web/src/features/tests/Testprotokoll.jsx,\bcolor[s]?\b,"color: 'var(--text-tertiary)',","color: 'var(--accent)',"
apps/web/src/features/tests/Testresultater.tsx,cn\s*\(,<Card className={cn(,<span className={cn(
apps/web/src/features/tests/config/testDefinitions.ts,\bcolor[s]?\b,color: string;,options?: { id: string; label: string; color?: string }[];
apps/web/src/features/tests/pages/TestDetailPage.tsx,tokens?,import { tokens } from '../../../design-tokens';,"backgroundColor: `${tokens.colors.error}15`,"
apps/web/src/features/tests/templates/PercentageForm.tsx,tokens?,import { tokens } from '../../../design-tokens';,"backgroundColor: tokens.colors.success,"
apps/web/src/features/tests/templates/RoundScoringForm.tsx,tokens?,import { tokens } from '../../../design-tokens';,"border: `2px solid ${value ? tokens.colors.success : tokens.colors.silver}`,"
apps/web/src/features/tests/templates/SimpleAttemptsForm.tsx,tokens?,import { tokens } from '../../../design-tokens';,"backgroundColor: tokens.colors.snow,"
apps/web/src/features/tests/templates/TableDataForm.tsx,tokens?,import { tokens } from '../../../design-tokens';,"border: `2px solid ${value ? tokens.colors.success : tokens.colors.silver}`,"
apps/web/src/features/tests/templates/TestOverviewPage.tsx,tokens?,import { tokens } from '../../../design-tokens';,"const InfoCard: React.FC<InfoCardProps> = ({ icon: Icon, title, children, color = tokens.colors.primary }) => ("
apps/web/src/features/tournament-calendar/README.md,"tailwind, tokens?",- **NO arbitrary Tailwind colors** - Use semantic token classes,## Token Discipline
apps/web/src/features/tournament-calendar/TournamentCalendarPage.tsx,tokens?,* - Semantic tokens only (no raw hex),const token = localStorage.getItem('token');
apps/web/src/features/tournament-calendar/TournamentDetailsPanel.tsx,\bcolor[s]?\b,"<Calendar size={18} color=""var(--accent)"" />","<MapPin size={18} color=""var(--accent)"" />"
apps/web/src/features/tournament-calendar/TournamentPlannerPage.tsx,"tokens?, \bcolor[s]?\b",* - Semantic tokens only (no raw hex),"<div style={{ ...styles.summaryValue, color: 'var(--accent)' }}>"
apps/web/src/features/tournament-calendar/components/CalendarHeader.tsx,\bcolor[s]?\b,"<div style={{ ...styles.statValue, color: 'var(--success)' }}>","<div style={{ ...styles.statValue, color: 'var(--accent)' }}>"
apps/web/src/features/tournament-calendar/components/FilterDrawer.tsx,\bcolor[s]?\b,"color: 'var(--text-primary)',","color: 'var(--text-secondary)',"
apps/web/src/features/tournament-calendar/components/QuickFilterTabs.tsx,\bcolor[s]?\b,"color: 'var(--text-secondary)',","color: 'var(--text-inverse)',"
apps/web/src/features/tournament-calendar/components/SearchBar.tsx,\bcolor[s]?\b,"<Search size={18} color=""var(--text-tertiary)"" />","color: 'var(--text-primary)',"
apps/web/src/features/tournament-calendar/components/TournamentCard.tsx,\bcolor[s]?\b,"<TourIcon size={22} color=""var(--text-secondary)"" />","color: `var(--${categoryBadgeConfig.textClass.replace('text-', '')}, var(--text-secondary))`,"
apps/web/src/features/tournament-calendar/components/TournamentList.tsx,\bcolor[s]?\b,"<Medal size={20} color=""var(--achievement)"" />","color: 'var(--text-primary)',"
apps/web/src/features/tournament-calendar/hierarchy-config.ts,"tokens?, brand",* Uses semantic tokens only (no gold for non-achievements),"textClass: 'text-text-brand',"
apps/web/src/features/tournament-calendar/tournament-service.ts,tokens?,"Authorization: `Bearer ${localStorage.getItem('token')}`,",
apps/web/src/features/tournaments/MineTurneringerContainer.jsx,tokens?,const { token } = useAuth();,"'Authorization': `Bearer ${token}`,"
apps/web/src/features/tournaments/RegistrerTurneringsResultatContainer.jsx,\bcolor[s]?\b,"{ id: 'ranking', label: 'Ranking', color: 'var(--achievement)' },","{ id: 'tour', label: 'Tour', color: 'var(--accent)' },"
apps/web/src/features/tournaments/TurneringsResultaterContainer.jsx,\bcolor[s]?\b,"return { label: 'Ranking', color: 'var(--achievement)' };","return { label: 'Tour', color: 'var(--accent)' };"
apps/web/src/features/tournaments/TurneringskalenderContainer.jsx,\bcolor[s]?\b,"color: 'var(--success)',","color: 'var(--accent)',"
apps/web/src/features/training/Treningsprotokoll.jsx,tokens?,import { tokens } from '../../design-tokens';,"L1: { bg: tokens.colors.cloud, text: tokens.colors.steel, label: 'L1 · Eksponering' },"
apps/web/src/features/training/Treningsstatistikk.tsx,cn\s*\(,"<div className={cn(""w-10 h-10 rounded-lg flex items-center justify-center"", iconBg)}>",<span className={cn(
apps/web/src/features/trening-plan/DagensTreningsplanContainer.jsx,\bcolor[s]?\b,"return { color: 'var(--warning)', icon: Flame, label: 'Oppvarming' };","return { color: 'var(--accent)', icon: Target, label: 'Teknikk' };"
apps/web/src/features/trening-plan/LoggTreningContainer.jsx,\bcolor[s]?\b,"{ id: 'technical', label: 'Teknikk', icon: Target, color: 'var(--accent)' },","{ id: 'short_game', label: 'Kortspill', icon: Target, color: 'var(--success)' },"
apps/web/src/features/trening-plan/TekniskPlanContainer.jsx,\bcolor[s]?\b,"return { color: 'var(--success)', icon: CheckCircle, label: 'Fullfort' };","return { color: 'var(--accent)', icon: Play, label: 'Pagar' };"
apps/web/src/features/trening-plan/TreningsdagbokContainer.jsx,\bcolor[s]?\b,"return { label: 'Teknikk', color: 'var(--accent)', icon: Target, variant: 'accent' };","return { label: 'Kortspill', color: 'var(--success)', icon: Target, variant: 'success' };"
apps/web/src/features/trening-plan/UkensTreningsplanContainer.jsx,\bcolor[s]?\b,"return { color: '#2563eb', bgColor: '#eff6ff', label: 'Teknikk', icon: Target };","return { color: '#dc2626', bgColor: '#fef2f2', label: 'Fysisk', icon: Dumbbell };"
apps/web/src/features/trening-plan/treningsdagbok/TreningsdagbokPage.tsx,"\bcolor[s]?\b, border[-\s]?radius","color: 'white',","borderRadius: 'var(--radius-md)',"
apps/web/src/features/trening-plan/treningsdagbok/components/DagbokComplianceBand.tsx,\bcolor[s]?\b,"color: 'var(--text-primary)',","color: rate >= 80 ? 'var(--success)' : rate >= 50 ? 'var(--warning)' : 'var(--error)',"
apps/web/src/features/trening-plan/treningsdagbok/components/DagbokFilterBar.tsx,\bcolor[s]?\b,"color: isActive ? 'var(--text-inverse)' : 'var(--text-secondary)',","color: 'var(--text-primary)',"
apps/web/src/features/trening-plan/treningsdagbok/components/DagbokHierarchyFilters.tsx,\bcolor[s]?\b,"color: 'var(--text-tertiary)',","color: 'var(--text-primary)',"
